OpenCart ID,Product Name,Base Price (INR),Special Price (INR),Discount %,Price in Paise
1252,"Tap Extender for Kitchen Sink, Flexible Faucet with Tap Extension for Convenient Use Upgrade Your Kitchen Sink with Flexible Tap for Easy Access",799,690,14,79900
1253,"Mini Mop for Kitchen with 2 Sponges Portable Mini Mop Self Squeeze Strong Absorbent Magic Wiper for Kitchen Small Sponge Mop Self Squeezing Wet &amp; Dry Use for Bathroom Wall Glass Car Table Home",592.37,262.71,56,59237
1254,"Wonderchef Stainless Steel Coconut Scraper for Kitchen, Vacuum Base, Rotatable Handle, Manual Operation, Silver",592.37,381.35,36,59237
1255,"6 Fridge Storage Boxes Fridge Organizer with Removable Drain Plate and Lid Stackable Fridge Storage Containers Plastic Freezer Storage Containers for Fish, Meat, Vegetables, Fruits(1500ML)",592.37,347.45,41,59237
1256,"2-in-1 Olive Oil Sprayer and Dispenser Bottle for Kitchen | 500ml Glass Oil Bottle with Premium Nozzle | Cooking Oil Sprayer for Healthy Cooking and Salad Making (Spray Bottle)",599,490,18,59900
1257,"Stainless Steel 2-Tier Spice Rack for Kitchen Trolley Basket, Storage Racks &amp; Shelves, Space Saver, 2.0 Rack (Silver, Tiered Shelf) - Tabletop",592.37,466.1,21,59237
1258,"Themisto TH-WS15 Electronic digital Kitchen Weighing Scale 10 Kg Back Light LCD Made In India with 1 Year Warranty",846.61,627.11,26,84661
1259,"2-Tier Kitchen Countertop Spice Shelf Rack Container Holder Organizer (Black)",846.61,584.74,31,84661
1260,"Self Adhesive Bathroom Shelf for Wall/Shelf Organizer/Kitchen Shelf with Magic Stickers - Pack of 1 (Black, Powder Coated)",799,550,31,79900
1261,"Single Coat Hooks Without Drilling Sticker Heavy Items Wall Hangers Hook (Pack of 8)",461.01,169.49,63,46101
1262,"MAK 80 W SuperVOOC 6 A Wall Charger for Mobile with Detachable Cable  (White, Cable Included)",507.62,415.25,18,50762
1263,"t 12 W 3.4 A Wall Charger for Mobile with Detachable Cable  (White, Cable Included)",599,490,18,59900
1264,"3 W SuperVOOC 6 A Wall Charger for Mobile with Detachable Cable(White, Cable Included)",999,650,35,99900
1265,"COLLAPSIBLE 50 W Turquoise Hand Blender (Milk Frother Handheld USB, Rechargeable Electric Coffee Beater)",846.61,500,41,84661
1266," 2-in-1 Liquid Soap Dispenser for Kitchen and Sponge Holder 400 ml Liquid, Soap, Gel Dispenser  (Multicolor)",999,450,55,99900
1267,"Hand Mixer With 4 Pieces Stainless Blender,Bitter For Cake/Cream Mix, Egg Beater, Food Blender, Beater For Kitchen Stirrer-260W",1059.32,669.49,37,105932
1269,"Plastic Grocery Container - 1200 ml, 650 ml, 350 ml, 250 ml (Pack of 24, Grey)",761.86,584.74,23,76186
1270,"Multicolor,30X35CM,250GSM,,PK10 Wet and Dry Microfiber Cleaning Cloth  (10 Units)",599,450,25,59900
1271,"Wooden 3-Tier Foldable Plant Stand–Indoor Outdoor Rack for Balcony, Living Room, Patio and Garden (Pack of 1)",846.61,677.11,20,84661
1272,"Crompton Jedi PAC 35 Litre Personal Air Cooler for home, Honeycomb pads, 4-way Air Deflection Ice Chamber Everlast Pump Inverter Compatible",7627.11,6270.33,18,762711
1273,"Crompton Marvel Neo Inverter Compatible Portable Personal Air Cooler (40L, White)",8050.84,6355.08,21,805084
1274,"Ladylike Full Body Massager",3570.53,2579.46,28,357053
1275,"Suave Full Body Massager",4463.39,3168.75,29,446339
1276,"Pigeon Fantastic 1200mm BLDC Ceiling Fan with Remote Energy Efficient Ceiling Fan Ceiling fan for Living Room High Air Delivery with LED Indicators (White)",4233.05,2711.01,36,423305
1277,"Monrose - Stimulator",5356.25,3758.03,30,535625
1278,"Peak Full Body Massager",3897.46,2368.64,39,389746
1279,"Petal with Remote Control",5802.67,4052.67,30,580267
1280,"Tease Full Body Massager",3474.58,2084.75,40,347458
1281,"Flow Full Body Massager",3727.97,2236.44,40,372797
1282,"Vanilla Spice Combo",3658.92,2641.96,28,365892
1283,"Sassiest Cuffs",2052.67,1579.46,23,205267
1284,"Sassiest Blinds",1606.25,1281.25,20,160625
1285,"The Heavenly Trio",11100,6659.32,40,1110000
1286,"Slide &amp; Glide Lube - All Natural 100 ML",856.19,646.66,24,85619
1287,"Handshake Massager for Men",4660.17,2795.76,40,466017
1288,"Go Fly With Love Bugs",2231.25,1695.53,24,223125
1289,"Empower Her Intensity Combo",10533.03,7177.67,32,1053303
1290,"Deadly Duo Combo for Couples",9573.73,5744.07,40,957373
1291,"Double-The-Magic Combo for her",9640.17,6589.28,32,964017
1292,"All-You-Need Combo for Her",13390.17,9061.6,32,1339017
1293,"Duo Bliss Combo",8726.27,5235.59,40,872627
1294,"Sassiest Charging Cable",253.39,,0,25339
1295,"Sassiest Woodbath Intimate Wash For Him 250ML",338.14,,0,33814
1296,"Pigeon SS Vacuum Aqua Stainless Steel Water Bottle - 1000 ml",1012.71,761.86,25,101271
1297,"Led Kisan Torch DP-7049",999,650,35,99900
1298,"Pigeon Rigel LED Emergency Rechargeable Lamp with 900 mAH and 4 Hours Backup (Red)",673.72,610.16,9,67372
1300,"HUL Pureit Microfiber Mesh White for Classic 14Ltr",110.16,,0,11016
1301,"Pigeon Fantastic 1200mm BLDC Ceiling Fan with Remote Energy Efficient Ceiling Fan Ceiling fan for Living Room High Air Delivery with LED Indicators (Brown)",4233.05,2711.01,36,423305
1302,"Pigeon Evoke Electric Kettle with Stainless Steel Body, 1.8 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. (Red)",1266.94,550,57,126694
1303,"Pigeon Evoke Electric Kettle with Stainless Steel Body, 1.8 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. (White)",1266.94,550,57,126694
1304,"Stone Pendant Necklace Chain Set with Earrings (1Set / Mix Color &amp; Design)",330.5,161.01,51,33050
1305,"Elegant Traditional Jhumka Set for Festive Occasions (12 Pair Set)",466.1,279.66,40,46610
1306,"Timeless Elegance Earrings – Elevate Your Daily Style",330.5,118.64,64,33050
1307,"Dangle Earrings",330.5,118.64,64,33050
1308,"Cashew Shape Glamour Earring Set – Elegant and Unique Design",330.5,127.11,62,33050
1309,"Gold Plated Duck Necklace Chain",330.5,144.06,56,33050
1310,"Gold-plated Plated Trendy Chain &amp; Pandle",330.5,118.64,64,33050
1311,"Square Double Sided Black Pendant &amp; Gold Round Chain",330.5,161.01,51,33050
1312,"Silver Plated Vintage Evil Eye Protection Triangle Pendant With Necklace (1Pc)",330.5,168.64,49,33050
1313,"Necklace and Earrings Set Wedding Jewelry Set (1 Set / Mix Color)",500,245.76,51,50000
1315,"Versatile Hoop Earrings for Every Occasion",330.5,118.64,64,33050
1316,"Classic Hoop Earrings with Modern Touch",490,290,41,49000
1319,"Rechargeable Hair Trimmer, Hair accessories",500,390,22,50000
1321,"Multifunctional Car Rear View 360° Rotatable Mobile Holder",330.5,161.01,51,33050
1322,"Outdoor Solar Wall Lamp Outdoor Waterproof High Quality Lamp Induction Garden Lamp Garden Villa Night Lamp Double Lamp Light (1 Pc)",584.74,381.35,35,58474
1327,"Rechargeable Mini Clip-On Desk Fan (1 Pc)",415.25,296.61,29,41525
1328,"12V Car Charging Electric Kettle Mug (Silver)",669.49,381.35,43,66949
1329,"Stainless Steel Chips Maker and Vegetable Slicer for Kitchen Potato Slicer Graters and Chippers, Chips Maker is Suitable for Vegetable Cuttings, Chips Maker Consist Hard Coated Iron Wheel and Stand",846.61,584.74,31,84661
1330,"Stirring Coffee Mug Magnetic Stirring Coffee Cup Stainless Steel Mug for Milk Travel Mixing Cup Self Stirring Coffee Mug, Suitable for Coffee / Milk / Hot Chocolate, Battery Operated ( Battery Not Included)",669.49,338.13,49,66949
1331,"Portable Mini Bike Pump / Cycle Pump Foot (1 Pc)",790,490,38,79000
1332,"Square 3 Pcs Floral Printed Airtight Storage Container Set – Approx 2.8 Ltr, 4.5 Ltr, 6.9 Ltr (3 Pcs Set)",669.49,381.35,43,66949
1333,"Premium Stainless Steel Ghee Pot",338.13,168.64,50,33813
1334,"Rechargeable Mini Handheld Fan (1 Pc)",330.5,186.44,44,33050
1335,"Premium Stainless Steel Velvet Lined Jewellery Storage Box with Lock and Red Interior",846.61,507.62,40,84661
1336,"3D Kids Umbrella with Cartoon Print – Cute Waterproof Rain Umbrella (1 Pc)",590,490,17,59000
1337,"Enchanted Crown Rose Dome",584.74,271.18,54,58474
1338,"Tree of Protection Evil Eye Wall Hanging",415.25,207,50,41525
1339,"Royal Guardian Evil Eye Wall Hanging",500,161.01,68,50000
1340,"2 Litre Heavy-Duty Plastic Gardening Watering Can with Long Spout &amp; Ergonomic Handle",590,490,17,59000
1341,"Multi-Purpose Home and Garden Air Blower Kit with Collection Bag for Easy Cleaning",1999,1250,37,199900
1342,"Rechargeable LED Torch Flashlight – High-Power Handheld Emergency Light with Built-in Plug",500,253.38,49,50000
1343,"Humidifier with LED Light Approx 400ml",669.49,415.25,38,66949
1344,"Traditional Indian G.M. Solid PVC Decorative Bullock Cart (Bel-Gadi)",846.61,466.1,45,84661
1345,"Apex Stainless Steel Desk Mug (6 Pc",590,480,19,59000
1347," Clean Pro 7-in-1 Spin Scrubber Kit  Clean Pro 7-in-1 Spin Scrubber Kit Turbo Mop",1999,999,50,199900
1348,"Timeless Bond Gift Set",1999,1555,22,199900
1349,"Golden Hour Duo Set",1999,1555,22,199900
1350,"Apex Big Multi use Plastic Storage Rack – 3-Tier (1 Pc)",1250,790,37,125000
1351,"Apex 1000ml Approx. Stainless Steel Oil Pourer (1 Pc)",699,450,36,69900
1352,"3-Layer Multi-Purpose Transparent Plastic Storage Carry Box with Handle",999,490,51,99900
1353,"Premium LED Light Makeup Organizer Box",1694.06,1150,32,169406
1354,"Heat Mate LunchPro Lunch Box Red",1059.32,550.84,48,105932
1355,"GardenGlow Rose Tray Set Of 3",999,790,21,99900
1357,"Ritu Push 'N' Lock Airtight Food Storage Container Set (4 Pc)",567.79,296.61,48,56779
1358,"Ritu Rapid Hand Juicer Machine for Fruits and Vegetables",846.61,491.52,42,84661
1360,"Multipurpose Premium Stainless Steel Jewelry Storage Organizer Box with 6 Compartments (1 Pc)",338.98,127.11,63,33898
1363,"Rainbow Acrylic Diamond Gems",399,390,2,39900
1364,"Apex Premium Plastic Serving Bowl Set with Lids (2 Pc)",999,449.15,55,99900
1365,"Stainless Steel Vacuum Flask Set with 3 Steel Cups Combo for Coffee Hot Drink and Cold Water Flask Ideal Gifting Travel Friendly Latest Flask Bottle (500ml)",1270.33,500,61,127033
1366,"TripleOm Evil Eye Wall Hanging",584.74,211.86,64,58474
1367,"Forever Yours Proposal Frame Lamp",372.88,211.86,43,37288
1368,"Apex Jessy Oil and Juice Pourer Dispenser Bottle Approx 1000ml (1 Pc)",338.13,127.11,62,33813
1369,"Apex Container Pickle (2 Pc)",330.5,203.38,38,33050
1370,"16 Compartment Cosmetic Makeup Jewellery Lipstick Storage Organiser Box, Cosmetic Storage Box Make-up Lipstick Organizer / Lipstick Holder Case Transparent",508.47,296.61,42,50847
1371,"Professional Anti-Fog UV Protection Swimming Goggles with Mirrored Lenses and Earplugs",890,590,34,89000
1372,"WoodNest Triple Penstand",590,490,17,59000
1373,"Heart Charm “Good Luck” Wind Chime – Multicolor Bells",500,254.23,49,50000
1375,"Solar-Powered Floating Fountain Pump for Ponds",790,690,13,79000
1376,"Multifunctional Kitchen Storage Organizer Rack with 6 Spice Containers, Knife &amp; Spoon Holder, and Top Shelf",999,999,0,99900
1378,"Manual Hand-Crank Peanut Sheller Machine",500,300.84,40,50000
1380,"1 Pc Apex Cat Mug – 250 ml Stainless Steel Insulated Inner with Cute Cat Print",350,490,-40,35000
1383,"Wonder Brella 3D Fantasy Umbrella Sky Giggles Cartoon",669.49,287.28,57,66949
1384,"Electric Nail Clipper &amp; File | Safe Automatic Nail Trimmer for Baby &amp; Adult | Nail Drill &amp; Grinder Tool",799,590,26,79900
1392,"Black Mini Pocket Size Massager, Full Body Massager, Cordless One Button Operation for Body Pain &amp; Relaxation",507.62,168.64,67,50762
1394,"Electric Neck Massager for Deep Tissue Pain Relief Cervical Vertebra Massager",999,490,51,99900
1395,"6 Heads Smart Electric Neck and Back Pulse Massager Wireless (1 Pc)",761.86,550.84,28,76186
1396,"Electric Spray Handle Massage Brush, Hair Removal Brush Steam (1 Pc)",846.61,330.5,61,84661
1397,"Electric Heated Eyelash Curlers (1 Pc)",415.25,194.91,53,41525
1398,"Neck &amp; Shoulder Massagers with Heat, Electric Rechargeable (1 Pc)",1694.06,846.61,50,169406
1399,"Portable Weekly Pill Box Organiser Daily Pill Keeper 21 Grid Container (1 Pc)",338.13,161.01,52,33813
1400,"Wax Heater Machine Automatic Oil And Wax Heater / Warmer with Auto Cut-Off",846.61,500,41,84661
1401,"Elegant Women's Necklace for Every Occasion",436.89,233,47,43689
1402,"Charming Women's Necklace for Everyday Elegance",194.17,96.11,51,19417
1403,"Heart-Shaped Blue-Coloured Jhumka Earrings with Elegant Detailing",194.17,96.11,51,19417
1404,"Bohemian-Inspired Women's Necklace",339.8,145.63,57,33980
1405,"Plain Stick Shape Locket With Chain Stainless Steel Necklace (1 Pc)",242.71,96.11,60,24271
1406,"Gold-Toned Contemporary Drop Earrings 1Pair",436.89,174.75,60,43689
1408,"Sleek &amp; Stylish Earrings – Perfect for Every Occasion",436.89,155.33,64,43689
1409,"Fashionable Earring Set with Bold Designs",339.8,155.33,54,33980
1410,"Exquisite Bali-Inspired Handcrafted Earring Set",436.89,144.66,67,43689
1411,"Modern Design for the Fashionably Bold Timeless Earrings",339.8,145.63,57,33980
1412,"Heart-Shaped Earring Set",436.89,145.63,67,43689
1413,"Fancy Latest Design Rose Gold Polish Diamond Mangalsutra Brass Mangalsutra",339.8,135.92,60,33980
1415,"Classic Earring Set with Brilliant Accents",436.89,145.63,67,43689
1416,"Deep Tissue Percussion Body Massage Machine For Pain Relief",1347.45,999,26,134745
1417,"2 Layer Electric Lunch Box for Office, Portable Lunch Warmer with Removable 4 Stainless Steel Container",1270.33,804.23,37,127033
1418,"Crompton 9-Watt B22 WiFi Smart LED Bulb Compatible with Amazon Alexa and Google Assistant (Immensa Music Sync B22, Pack of 1)",846.61,550.84,35,84661
1421,"Big Size Plush Husky Dog Stuffed Animal Soft Toy, Gifts for Kids and Adult - 40 cm  (Grey)",846.61,550.84,35,84661
1422,"Toys Stitch Teddy with Hot Water Bag Comfort Ideal for Relaxation and period cramps - 30 cm",846.61,576.27,32,84661
1423,"Pigeon Pulpy Juicer 500 W",1483.05,,0,148305
1424,"Bajaj Airlark 1200MM Ceiling Fans For Home BEE Star Rated Super 5 Tuff Technology Telescopic Seamless Canopy High Air Delivery 5-Yr Warranty - Chocolate Brown",5508.47,3600.84,35,550847
1425,"Solimo Modular Plastic Storage Containers with Lid Airtight BPA-Free Set of 6 2.4 Ltr (Blue)",1610.16,744.91,54,161016
1428,"Solimo Plastic Storage Jar And Container Set Air Tight&amp;Bpa Free Containers For Kitchen Storage Set Grocery Kitchen Container Set Multipurpose Jar, 1100 Ml Each, Set 4, Purple",1100.84,576.27,48,110084
1430,"Solimo Modular Plastic Storage Container With Airtight Lid BPA-Free Plastic Microwave Safe Dishwasher Safe 1.2 Litres Set of 4 (Blue)",720.33,372.03,48,72033
1431," Solimo Square Modular Plastic Storage Container| Airtight | BPA-Free | 3.9 L (Blue)",699,274,61,69900
1433,"Solimo Plastic Slim Storage Container,Set of 4 (285 Ml Each),Blue",508.47,278.81,45,50847
1435,"12 Pcs Plastic Storage Containers for Kitchen, Grocery Container, Storage Box 1200ML, 650 ML, 350ML (Set of 12 - Plastic Dabba)",508.47,380.5,25,50847
1436,"Solimo Plastic Storage Containers with Sliding Mouth (Set of 6, 1100ml, Blue)",838.98,567.79,32,83898
1437,"12-Piece Airtight Storage Container Set with 12 Free Spoons – Unbreakable Plastic 1200ml, 650ml &amp; 350ml storage organiser Containers, kitchen accessories items for home (Pack of 12)",677.96,572.03,16,67796
1438,"Checkers jars and containers set plastic for Kitchen Storage Set Of 12,18,24 1200 Ml, 650 Ml, 350 Ml Transparent suitable for kitchen Storage in RacK set of 12 (Black)",1100.84,507.62,54,110084
1439,"Evil Eye Rubber / Silicone Keychain (1 Pc / Blue Color) (Pack of 30)",677.96,305.08,55,67796
1440,"Evil Eye Rakhi with Blue Beads and Golden Accents – Protective Nazar Design ( pack of 20)",799,450,44,79900
1441,"Tiny Blue Turkish Evil Eye Pendant Chain Necklace For Men And Women",677.96,381.35,44,67796
1442,"Evil Eye Wall Hanging Wind Chime, Blue Glass Bells with Silver Owl Design and Tassel, Traditional Home Decor (Pack of 2)",550.84,312.71,43,55084
1443,"Blue Nazar Elephant Wall Hanging – Evil Eye Protection Charm with Decorative Beads &amp; Ribbon(pack of 2)",799,441,45,79900
1444,"Stone Crystal Tiger's Eye Evil Eye Beads Charm Bracelet(pack of 2)",799,567,29,79900
1445,"Evil Eye Rubber / Silicone Keychain (12 Pcs Set / Mix Color)(pack of 4)",850,486,43,85000
1446,"Mahadev And Evil Eye Front And Back Pendent WIth Chain For Men And Women (1 Pc) (Pack of 15)",677.96,364.4,46,67796
1447,"Blue Evil Eye Wind Chime with Bells – Metal Hanging Feng Shui Charm for Protection &amp; Home Decor(pack of 4)",999,528,47,99900
1448,"Blue Evil Eye Wind Chime with Bells – Hanging Decor for Home &amp; Protection(pack of 2)",799,351,56,79900
1449,"3-Fold Travel Umbrella - Sophisticated Auto-Open Auto-Close Mechanism, Large 42 inch Canopy, RainProof &amp; UV Protection Ideal for Men &amp; Women Stylish, Durable, and Functional Design",846.61,406.77,52,84661
1450,"Automatic Open Umbrella To Protect From Rain And Sun UV Large Size Windproof For Men And Women",999,750,25,99900
1451,"Umbrella for Women, Umbrella for Men - Automatic 3 Fold Windproof with Travel Cover with Auto Open and Close",1185.59,779.66,34,118559
1453,"Rain-Guard Automatic Umbrella With 8 Ribs, Material- Polyponee, Umbrella For Women &amp; Men, With Auto Open-Close Button",931.35,381.35,59,93135
1454,"2 Fold 25 Inch Umbrella for Men &amp; Women Wind and Rain Proof Umbrella Compact Travel Umbrella for Women Umbrella for Sun Protection, Home Use (Pack of 1) Multicolor",761.86,305.08,60,76186
1456,"Auto Open 54 inch Big Umbrella for Rain with UV protection",1525.42,440.67,71,152542
1458,"Umbrella for Women, Travel Umbrella - Mini Folding Compact Umbrella with Case, 8 Ribs Lightweight, Small Sun &amp; Rain Auto Open and Close for Girls and Women (Green)",761.86,449.15,41,76186
1459,"The Purple Tree Round Handle 2 Fold Black Umbrella, 23 Inch Large Size Umbrella, Rain Umbrella, Automatic Umbrella, Auto Open Windproof Umbrella",677.11,305.08,55,67711
1463,"Kids Umbrella for Boys and Girls/Animal Design Ear Style Kids Umbrella Multicolour (Pack of 1)",507.62,253.38,50,50762
1464,"2 Fold 24.5 Inch Umbrella - Wind &amp; RainProof Compact Travel Umbrella for Men &amp; Women - Sun Protection (Royal Blue)",761.86,381.35,50,76186
1465,"2 Fold 21 Inch Umbrella - Wind &amp; RainProof Compact Travel Umbrella For Men &amp; Women",761.86,364.4,52,76186
1466," 21 Inch 2 Fold Auto Open Umbrella (Green)",761.86,364.4,52,76186
1467,"Pocket Folding Wine Bottle Umbrella",592.37,296.61,50,59237
1468,"Vacuum Insulated Stainless Steel Kettle Jug – 1.5 LTR Bottle Flask for Hot &amp; Cold Beverages (1 Pc)",846.61,550.84,35,84661
1469,"Satinless Steel Gua Sha and 3D Face Roller Massager Facial Tool for Face Sculpting Reduce Fat Wrinkle Puffiness Jawline Eye Neck Body Massage Kit",508.47,262.71,48,50847
1471,"Temporary Car Parking Mobile Number Display with Magnetic Numbers Stickers (1Pc) ",350,290,17,35000
1473,"Cute Lovely Cartoon Design LED Desk Night Light With Plastic Head Cap (1 Pc)",999,375,62,99900
1476,"Portable 4-Blade Mini Grinder &amp; Blender For Home &amp; Office",761.86,466.1,39,76186
1477,"5-Wheel Emergency Bike Wheel Puller Trolley (1 Pc)",790,690,13,79000
1478,"Eightiz Mosquito Killer Machine Mosquito Killer USB Powered Bug Zapper Mosquito LAMP for Home Electric LED LAMP Mosquito Killer Indoor/Outdoor Mosquito Trap Machine",799,448,44,79900
1479,"Solimo Anti-Mosquito Racquet, Insect Killer Bat with Rechargeable 250 mAh Battery (Blue)",999,523,48,99900
1480,"Eightiz Mosquito Killer Machine Mosquito Killer USB Powered Bug Zapper Mosquito LAMP for Electric LED LAMP Killer Indoor/Outdoor Mosquito Trap Machine for Home Gardening Outdoor",999,514,49,99900
1481,"URBANMAALI Bug Zapper Mosquito Killer Machine | Electric Indoor Insect Tap for Home | Machar Killer Device, Mosquito Killer LED Lamp | Portable Insect Mosquito Zapper",899,448,50,89900
1482,"Mosquito Killer p Mosquito Repellent Machine Mosquito Machine Electric Mosquito Killer Machine for Home Mosquito Trap for Home",699,298,57,69900
1484," Plastic Changing Multicolour Clock | Digital Led Alarm Clock For Table Home Desk Night Table | With Temperature/Day/Month/Date/Time/Alarm (Digital 1)",999,448,55,99900
1485,"ZEBRONICS Zeb-Action Portable 10W BT Speaker with TWS Function, USB, mSD, AUX, FM, Mic &amp; Fabric Finish(Black)",1599,1183,26,159900
1486,"ZEBRONICS Zeb-Igloo Portable Wireless, Auxiliary, USB Laptop/Desktop Speaker",999,748,25,99900
1487,"outdoor sport water bottle 400ml leak proof BPA-free for travel cold and hot water glass water bottle with daily water intake for gym and children(pack of 2)",499,165,67,49900
1488,"Plastic 2 In 1 Mist Spray Water Bottle (Multicolor / 400 ML / 1Pc)",499,150,70,49900
1489,"Travel Coffee Cup Portable Water Bottle Wheat Straw Coffee Tea Mug Coffee Mug with Lids for Coffee Tea (300 ML Approx)(pack of 6)",599,225,62,59900
1490,"Makeup Cutlery Box Used for storing makeup equipments and kits used by womens and ladies(pack of 4)",699,318,55,69900
1491,"5 Layer Multi-Purpose Modular Drawer Storage System",1999,727,64,199900
1492,"Crompton Powerbox Alpha WX 4 Socket Extension Boards  (Grey, White, 2 m)",999,499,50,99900
1494,"Crompton Powerbox Alpha S 4 Socket Extension Boards  (Black, White, 2 m)",999,499,50,99900
1495,"Portronics Power Plate 5 1500W 3USB + 3 Socket Extension Boards  (White, 1.5 m, With USB Port)",1299,999,23,129900
1497,"Cotton Adults Washable Double and King size bed 6x6 6.5x6.5 7x7 ft Mosquito Net  (Smooth Blue, Tent)",999,750,25,99900
1502,"Hit Rechargeable Anti - Mosquito Racquet Electric Insect Killer Indoor, Outdoor  (Bat)",999,699,30,99900
1503,"Odomos Attack mosquito killer racquet Electric Insect Killer Indoor  (Bat)",999,499,50,99900
1506,"HOME DECOR Elegant Metal Floral Wall Art – Black, Gold &amp; White 3D Flower Frame Décor",1499,907,39,149900
1507,"HOME DECOR Blue Swan Couple Showpiece – Romantic Resin Love Birds Figurine with Golden Accents",2599,1821,30,259900
1508,"HOME DECOR Set of 3 Modern Black &amp; Gold Grid Planters with Wooden Stands – Decorative Metal Plant Pots",2599,1828,30,259900
1509,"Decorative Golden Swan Couple Figurine, Metallic Resin, Love Theme Home Decor, Traditional Style, Table Showpiece (Gold)",2117.79,805.08,62,211779
1510,"HOME DECOR Luxury Crystal Black Swan Couple Showpiece – Elegant Resin Figurines for Home Decor",1599,1111,31,159900
1511,"Japanese Style Lantern Traditional Japanese Silk Hanging Lantern Party Decoration Plum Ornament for Restaurant Indoor Outdoor",1099,654,40,109900
1512," White Ceramic Donut Vase, 6 Inch Modern Flower Vase for Pampas Grass, Dried Flowers, Home &amp; Office Decor, Centerpiece, Handcrafted Gift Vase Only",999,328,67,99900
1513,"Artificial Potted Plants, 8 Pack Artificial Plastic Eucalyptus Plants Small Indoor Potted Houseplants, Small Faux Plants for Home Decor Bathroom Office Farmhouse (Set 0F 8)",999,462,54,99900
1514,"Wooden 1 Glass Test Tube Home Decor Planter Modern Flower Vase with Wood Stand Plant Propagation",599,208,65,59900
1515,"Designer Elephant Wooden Wall Hanging for Home Decor | Hamsa Hand Decoration for Livingroom | Modern Artworks Items | Peace Charm Door Accent Decorative Hangings",999,267,73,99900
1516,"Wooden 3D 5 Pieces Birds on Rope Wall Art Panel | Wood Bird Folk Art Wall Hanging Art Decoration Item for Living Room, Bedroom, Drawing Room, Dining Room &amp; Office (Black)(Style 1)",799,298,63,79900
1517," 3 Pcs Artificial flowers Faux Pampas Grass small Fluffy Fake Flower Plant for Home Decor,Office, Bedroom, Items Corner,Dried Plants (Without Vase pot)(Brown)Silk",1299,448,66,129900
1518,"Ingo creation Modern Artistic Decorative Metal Table Clock, Desk Clock for Living Room, Dining Room, Office, Home Decor, Black",1099,747,32,109900
1519,"Decorative Ceramic Vase for Flowers, Pampas Grass Vase, Vase for Money Plant Live Plants for Home, Office,Gifts- (Pebble Vase, Height- 8.5 Inches, White)",1694.06,422.88,75,169406
1520,"Metal Flower Vase with Gold Finish Geometric Half Moon Design Flower Pot Stand Table Top Decorative Flower Pot Gold Metal Flower Vase for Home and Office Side Table Decoration set of (1)",846.61,474.57,44,84661
1521,"White Ceramic Flower Vase – Stylish Bottle Shape Design, Ideal for Office and Living Room Centerpieces, Elegant Pot for Modern Home Decor, Perfect for Any Table, Sleek and Modern Flower Vase",677.96,295.76,56,67796
1522,"Artificial Plants with Pot|Realistic Looking| Multi Variety |Durable Plastic | No Maintenance | Home Decor | Dimensions: 5 cm X 13 cm (Pack of 8)",899,463,48,89900
1523,"Plastic Storewell Square Food Storage Containers Set Of 3 (6L, 8L, 12L)- Blue, Air Tight Containers For Kitchen Storage Ideal Kitchen BoXFor Rice, Atta And Grains, Bpa-Free, Food Grade",1250,750,40,125000
1524," airtight plastic containers for kitchen storage containers for kitchen airtight kitchen containers (Pack of 6, 2900 ML)",2999,2250,25,299900
1525,"Air Tight Kitchen Containers Set (Pack of 10, 1100 ML) for Storage Pulses, Cereals, Grains, Dry Fruits, Pantry Organization and More, Food Grade, BPA Free, Stackable, Transparent.",2999,1999,33,299900
1526,"Solimo Nestable &amp; Stackable Polypropylene Container Set, Round, 1000 ml, Set of 6, Blue",1694.06,507.62,70,169406
1527,"Filox Towel Rack Wall Mounted Stainless Steel Rack Towel Bar Rod Rail for Kitchen &amp; Washroom Hanger Stand Bathroom Accessories for Home (1)",999,418,58,99900
1528,"Bathroom Organiser Without Drill Corner | Shelf Adhesive Stand for Corner Rack for Bathroom | Shampoo Holder for Accessories-Multipurpose Shelf",999,282,72,99900
1529,"Multi-Purpose 3 Shelves Shoe Rack Shelve Storage Rack Steel Dust-Proof for Footwear, Toys, Clothes Large (Silver)",1499,682,55,149900
1530," Self-Adhesive Heavy Duty Metal Bathroom Storage Corner Rack, Shelf Organizer, Shampoo Holder for Bathroom Without Drill",1209,417,66,120900
1531," Plastic 3 Layer Multi-Purpose Kitchen Storage Basket Rack|Vegetable Basket for Kitchen (Grey Tiered Shelf)",999,436,56,99900
1532,"Stainless Steel Multipurpose Storage Rack/Shelf, Bathroom Shelves and Racks Steel, Bathroom Shelf Accessories, Chrome Finish, Size: 31 * 15 * 7 cm",1299,673,48,129900
1533,"Kitchenwell Sink Dish Rack | 3 in 1 Large Durable Plastic Drainer Drying Rack Washing Basket with Tray | Dish Rack Organizers, Utensils Tools Cutlery | Brown, Pack of 1",699,298,57,69900
1534,"OPTIFINE Durable Plastic &amp; Metal Shoe Rack - 3-Tier Stackable Organizer for Home, Closet &amp; Entryway, Holds Up to 9 Pairs of Shoes, Easy Assembly, Space-Saving Design (3 Shelves), Black",899,426,53,89900
1535,"FLAIR Plastic Storewell Square Food Storage Containers Set Of 3 (6L, 8L, 12L)- Blue, Air Tight Containers For Kitchen Storage Ideal Kitchen BoXFor Rice, Atta And Grains, Bpa-Free, Food Grade",1199,748,38,119900
